Dependent Var,Explanatory Var #1,Explanatory Var #2,Explanatory Var #3,Explanatory Var #4,Explanatory Var #5,Explanatory Var #6,Explanatory Var #7,Explanatory Var #8,Explanatory Var #9,Explanatory Var #10,Explanatory Var #11,Explanatory Var #12,Explanatory Var #13,Explanatory Var #14,Explanatory Var #15
34.33609767196497,-2.0032822415923643,52.77668573681811,0,-24.730495337195183,36.49551217605096,-9.724494281024484,34.926915506562594,1,-21.766722398846156,48.2695222821316,3.1752740344528334,74.09833211571228,1,-2.7205821517485695,56.973336501369914
51.20361000971551,18.84134027921723,63.64169512338543,0,-29.16985753554256,58.02701470931414,26.055999781862468,65.22997936439452,2,-27.624132561237683,49.058699945691295,13.077131151919342,55.327452921776285,0,-9.263606130013358,45.081550510809656
45.88511653598956,11.641804059562627,59.49508289036242,0,-26.99897921171016,50.77001478940737,20.220204162404556,68.81853167313655,3,-33.30705237557026,56.27635835606256,-2.4619916375241537,48.20474030668269,1,-18.407978241541276,46.3545444310051
74.6360734340798,-4.744999013374641,70.71146688066531,0,-15.874817009677784,42.29756202815651,25.56962845711694,53.77592406552003,3,-35.013307028628496,55.507148855011074,4.949498582628733,44.15892218699367,1,-2.2386887431059037,60.930898120335506
53.63507197521534,0.5265965957666419,60.31528329190158,0,-16.35338081058975,52.49265054808389,22.25691948573941,69.851617578319,2,-32.522018347251,47.10374784503198,19.138208746925354,56.21272901853108,1,-4.339321843423537,61.89410582424642
106.41951404345949,18.52746937659199,71.55719294282656,0,-14.108535767682072,46.31722115198101,5.960834025246044,50.22942102669069,2,-23.98718186065266,44.39073174847399,9.207252988424191,56.862559511678974,0,-21.282338812022186,56.88083284262663
38.23254877675432,-1.1344237445283718,62.727699703699855,1,-24.53209798507181,59.569315647775255,18.500829295875498,77.25752524433312,2,-17.19465821997798,46.830422981778625,8.483073136717191,55.51610611591578,1,-12.439976642182671,47.44542296879874
31.05737794198246,-4.832833535254112,61.524656633760934,0,-28.35415620559783,44.12014078647258,5.218613367122508,74.98485616848005,2,-13.682949328090224,48.11023041102577,6.971417857305159,53.311757549564184,1,-9.954739705486269,57.44281061698378
96.59136979228757,14.163656906112529,73.1260698288763,1,-18.989395986245864,49.397745915146785,-5.42165380701483,84.71609386663022,3,-14.523266856764558,50.17743217749993,-1.6240274704799673,51.038583347604686,0,-27.370648193928258,45.880048681379435
78.99545559449277,9.841025496884965,46.42197827982218,1,-4.708244887247023,45.58658484881849,16.99664489001232,47.037653583129625,3,-31.57389261097569,46.34474653782666,18.40415704042255,52.04049254659334,1,-3.8041601212912965,57.37593641552645
60.70932020236747,7.158297874204409,58.246624961607736,0,-16.804741557886906,49.250857996965436,28.839776324153085,68.66325207166668,0,-16.194263717770816,57.9171660644563,6.039765809209728,56.30818571276022,0,-11.976881793585214,41.17590881643655
68.03456209936638,15.995796301076204,50.208817171058975,0,-8.877186796104624,57.19207779001472,2.3272811830001636,63.49444613205202,2,-23.273238742245223,47.033406378390005,14.684673755555977,55.943797369884415,0,-29.122093571446463,68.17955740975907
46.63650214443238,5.177298010462341,44.83504967881881,0,-12.204537136457798,47.42671304066586,6.020740935148101,52.79270306094362,1,-14.29640521278003,51.577930623196494,19.892900257965348,75.04446010598643,1,-4.846051396956831,47.596509567369836
77.95339542782702,2.437007138692131,59.24580546583557,1,-15.662846892314203,34.711782967259325,11.902424804842138,84.67114752023774,1,-11.307262758152962,62.856215019388344,12.667725177873766,58.89578216634225,1,-10.804656600309741,46.258806288835466
92.01280908022432,17.101314477295134,76.94480037328456,1,-23.970802887172184,54.31819367975726,-4.595307675587574,62.88197957313096,2,-15.442917766950814,39.83627004486731,-0.14708241017684465,46.654579000387635,0,-14.700539042615887,53.47329404642701
82.3252485451099,18.207316624816105,55.67488988580692,1,-13.403259743857152,51.16081156769192,25.948354718982422,56.333662117968146,3,-15.146288421281486,49.470207535656535,1.8126083309175387,62.2049154154342,0,-9.971244301262868,50.77895903492854
79.25746088515335,10.544743612367274,61.31617112639876,0,-8.196060604301127,59.418299396410674,22.79935893733095,43.17280913384988,1,-27.44553261110556,39.97388627790022,9.0653578035915,65.61353727219918,1,-5.255045977242617,52.54120083349203
58.21668955983129,2.2387295313925017,52.37871039044015,1,-9.361616290365927,58.086746983287526,12.97750985632575,83.06369053406712,1,-15.953292302053878,58.81076265301679,-2.319364309650855,76.59363871231939,0,-24.406746972863203,50.996197331407714
69.47562311490194,-0.7105212111808461,52.56388181577749,0,-11.405113759726163,30.009510557733076,-1.3734250804627166,70.55431329000183,3,-11.193163039345226,57.174253301880086,-0.17456273511521214,56.70075389213146,1,-9.625435718770934,58.4190815168128
62.175503907651425,8.038091274676194,45.880556423546636,1,-12.86668400577707,41.612138063694516,11.920952414194929,35.529149864790696,2,-33.50862779023112,56.187858844899026,4.104513649688126,71.99708882614729,0,-12.476496685083994,49.30011290557878
98.27523332258536,12.193635472035869,70.34710310043985,0,-10.748549891578843,51.77179254388161,27.374660164339048,55.65229266075257,0,-21.823302862015762,42.67946239311008,11.637001690793188,76.44121774684119,1,-15.289531078661865,67.36713843438032
61.684007977678164,5.308979547508033,54.17084727393048,0,-9.177715819377987,55.59433619896702,18.518110750010706,60.02100121325545,2,-32.15085507675424,52.956824612430545,4.226533785100427,57.373373446030534,0,-14.510925467995836,34.32786515392794
93.89943074524763,11.606934229112984,71.24346455231641,0,-15.339190257858345,46.767971055594025,-4.902598702406342,80.57779828817992,1,-35.025531177566215,59.12239329614064,12.834909777449397,52.29340910861043,0,-2.4540942006880044,60.12043044898799
89.38458976908424,6.310327666875722,71.35936553664902,0,-15.222047441147698,44.62606442638595,5.603902849781765,75.44475922107702,1,-17.592633354608758,40.11040183670735,-4.345914457759543,54.442066860024156,1,-9.60379776401846,60.68527684679193
43.88436750721243,12.591383086489849,48.47734247843283,0,-19.47409697945607,51.111454513002705,28.894717954291053,52.65758941372858,3,-29.484200320171112,48.94084063882315,5.0769426128554045,48.961102865360935,1,-10.365097896939115,48.3034281611528
90.39600350387045,14.506741886395947,53.10017262561439,1,-5.853715881905728,49.600278955540766,6.384992344480764,58.92908701382265,0,-24.356693716431003,48.17279595373916,3.0354943220431405,48.59591290825583,0,-14.778234936506118,54.20396754390012
76.45619458296139,11.848095190028438,51.0589342808729,0,-4.779023362442384,53.011742644922805,19.795781060148045,69.02386825266265,1,-25.453510907459794,42.39369858232093,-0.6024098604148636,44.962604016842775,1,-10.90846576060719,46.361625595118106
10.899009903912244,5.075802365117639,50.50300992908554,0,-29.510115802918758,57.31489651561858,21.10708777461528,37.25754007046973,1,-13.678405130932425,57.90066409293477,14.578787050893432,52.11136001467896,1,-9.440769578241188,39.43174830279658
112.4690154154854,16.079897849605807,68.33061383452949,1,-8.357874278769032,50.272621469208126,-7.574421300758893,58.263091491924584,1,-32.424857243127256,67.79019528545149,5.014196198102306,70.09078086618626,0,-8.779284273649068,51.640628623446204
101.85555643924604,-3.5495551562717815,69.15361699073345,1,-2.3990990334834876,49.170069746146815,-0.18497397300902385,82.1431717691046,0,-22.42541091411784,49.47216159263177,-4.737926657743303,69.65980750319218,1,-16.14083624780918,60.38079482219297
119.83335603272782,19.599672385798176,71.48768882386425,0,-5.309565413685146,53.36133522293356,21.93997894226758,34.9327579362817,0,-11.000454585373742,55.365417030063696,8.205807788745133,44.707720405931276,0,-21.53533854239433,44.54784389526697
59.98319427530316,13.988983444037817,53.74992921641079,1,-25.11865527875263,38.920208649404216,28.304774758867282,59.24988241092993,2,-13.471285373496507,47.00236834215641,15.41870586443056,46.470817233367086,1,-16.47584971973555,43.104350497728596
41.63736534478513,13.28942212159954,55.39118866902399,0,-24.50615620730297,55.93441790588758,-1.1384053337848865,44.82738390578747,3,-33.034783345622756,36.96934109249974,13.782655925384105,68.48995882241111,0,-12.837299861424118,55.73859572865487
82.52123911812463,19.332828576253988,70.46882039789294,1,-27.75537024188672,47.02461688829048,29.150778420232555,55.38064533711318,0,-29.273445226723013,49.487116733776,15.334695367604542,60.454106214775656,1,-3.7679102611350643,50.870186895409354
93.64960593320025,8.257303061624825,63.81228282524722,1,-7.954793721078683,52.28966892840786,-2.737222771196288,57.81163700704676,3,-20.191902520910446,40.37742357719808,-2.691425512566754,71.63940687605393,1,-9.881102013303984,57.74833237554745
96.62308046781001,19.787597756589232,65.94181583107957,1,-15.876144623832626,51.17997757615857,22.303933871872815,34.093153828943805,2,-38.97750445446131,43.11423619995774,10.22120397716162,59.379987923324435,0,-5.239648156015221,47.487203192908304
41.01107536170623,3.289432191428755,58.702246854769896,1,-26.47701647630698,50.730301711128114,-2.125740582048583,76.1347488681709,0,-32.52386986178077,63.14072216135898,17.08084602315492,68.68846444646137,1,-4.182475233090596,46.05524297741242
10.028864053388773,0.8506957291111608,51.3501054418796,0,-29.49903333824646,53.804721817037205,20.39604253202539,69.01788387294589,3,-18.80185206171635,39.09906377309781,-4.32289211140817,62.606288374053165,0,-5.65085756818441,51.20681653540633
109.868379049488,3.982161165385719,72.31399237785789,0,-4.540117236763972,45.23107923407498,6.339416377109934,36.71102066606038,2,-13.01814783465376,67.11960253150245,-4.746749443393748,72.45980353609937,0,-27.19732045257811,46.49137018355236
69.59295956605169,14.027447359414058,59.626271552104384,1,-24.04443430070151,41.904524009212025,13.559631493569508,40.29109754829168,1,-23.235819412073504,46.91033479450152,4.279932218162704,76.21448074880482,1,-27.44618670117313,40.91926341633968
40.344972708818304,-1.0709398096228822,61.98366885904737,0,-24.067204157590915,50.104348742346176,6.530700454717685,42.72054963270747,0,-14.39732135105433,68.20168051500865,-1.4922609202315873,72.5876953277119,0,-28.476893531076495,56.262190020111916
62.88992152105909,13.231473330195637,73.40410744248646,1,-29.525702537877603,61.43777903431025,15.062660493907583,81.46675934860058,0,-13.188166878682068,50.430287955303776,10.564165296994892,52.733429598720306,1,-25.678183354310335,44.39778328890799
76.68452764817312,13.463077315152802,62.848197699923105,0,-17.720331119017814,47.163015112730456,-7.127734441184348,52.66835474412234,1,-17.603020459642597,46.68679635794461,5.865766602563712,44.71541672742775,1,-26.51139412408383,53.19636589143575
63.17449490508776,16.776687748059604,69.39973268918862,0,-25.019845034505902,62.30341129616441,15.944360097265452,34.37396635150112,1,-38.32273621637504,49.44904978160069,0.057993078384076746,64.2284869946303,1,-17.97952436059201,52.99466476174958
79.88246391232771,-1.8118473199807763,66.23274154040061,0,-5.034579425921557,57.53908710660339,14.976965666585858,57.361794907661135,2,-34.12970646298729,62.24972269035786,10.517397367685264,56.503668907853225,0,-21.18689569846683,46.14090112501122
60.24532058275633,-3.1145783165579988,60.79160662557514,0,-13.028896457111625,48.545307010290664,12.628214997163969,83.25172877717932,3,-18.186428267037805,49.89643489563906,17.528128896147575,76.0969705352724,1,-16.950482634603908,44.0835015772208
53.54714013481907,4.195468006226735,46.89142790217939,0,-14.280051404771257,37.371430841067784,-6.238430295231168,53.88746435935161,3,-32.50541483960893,50.70613267606388,-3.5719655494138145,54.573467577866275,0,-9.63386838783822,58.95340691360115
57.69839612856772,4.5464133270179445,57.627146953734815,0,-17.46685695958901,46.108546003075396,1.1754320408589827,64.8160305918616,1,-34.282631360053266,40.089995717194604,16.52763595413953,69.08359314437776,1,-28.895176767225532,51.25409686889451
43.98183212545451,8.308935936013318,53.36823963225374,1,-19.98324412256952,59.756643676442394,3.088504440659534,53.044008122678605,0,-36.42815900574355,55.000372715091515,-4.106107900987414,58.41080874166147,0,-24.635902305275707,55.908908461071086
24.34484260399239,-2.505982618484699,50.969011227934615,0,-25.377099757254918,41.94754398803446,13.934189392063825,36.48011251895481,1,-11.122209882748038,47.33362249789574,7.563976927890023,55.714942763201215,1,-22.47355857053844,50.66128436394333
46.940586840159945,-1.1284678572685571,64.92181846403027,0,-26.45782542376194,42.66451438260255,28.31162293700755,74.6658032211931,1,-34.66032413858672,46.44427203804089,17.399718367512254,56.16043038794719,0,-18.624227096848585,58.6775468092858
100.38509331193283,18.05975913415425,61.502511452274,1,-13.6828998571728,41.236414812522845,13.920503762837853,73.06665508075837,2,-18.252569788130973,53.47342682487488,19.311738882854826,50.196097699486565,0,-10.261204640847797,37.138457974281735
42.124751317563906,11.140854930735976,51.60733001773651,0,-21.261429062453125,52.713133434881534,-8.295012760883775,76.7057565669457,2,-31.19298633480626,54.28772373666321,-2.040865676585322,67.45810852367434,1,-29.250619233425265,48.08946954934741
59.27053342021091,-4.025677128048314,50.09283585113898,1,-7.918260174473062,46.917289882076794,8.514767016109719,74.78489945551436,3,-28.822386625462475,54.69652549181668,-1.6318553678673893,63.88355177023477,1,-19.202010208130396,40.78610096211872
78.09887062602431,-1.454134734614688,54.119266705475006,1,-4.5935439723642375,45.074516973688,10.104009800219398,75.40075141059233,3,-32.565585940855414,45.31300679804508,8.259879039710738,58.99365118065622,0,-28.693340821101163,48.27959012339102
77.02790315689853,12.217768614143406,48.43682199489644,1,-5.260192723930622,53.723765236175026,20.66534313650965,71.60691485040743,1,-32.12789951651466,56.6800754878122,17.548332098887943,55.92920678902798,0,-2.019223542255233,43.06220004864516
40.92277466512952,2.354898913912134,55.48992213030903,1,-25.201598754437576,46.38678240018077,18.822561145937208,72.58383524581241,3,-30.443327387540155,46.89542223921994,6.19674181620605,63.129784436371615,0,-23.428765566774377,53.200182914804145
35.481686614342124,4.189883421842865,63.55036677463365,0,-29.55200740646166,53.268410885957024,9.249141961518422,38.77418733382347,2,-30.26658280446403,49.56275421550788,11.710412604825034,73.80406492902331,0,-9.712796497959175,50.64458425620214
61.10015740216005,8.788410444485127,54.044380020045224,0,-10.686266402158868,57.51006973912652,17.9076007150295,83.3126866960055,3,-16.983117446968684,52.26801802091198,-0.30794945189390255,56.00291713076357,0,-4.849883534032934,47.402703261258765
76.41114705084095,14.959675216177377,67.22114744550835,0,-22.018409289053295,47.8596909783799,26.09769033540693,66.14826182159113,2,-10.630579146938565,44.645328859100054,17.953015303894095,65.84847448849744,0,-15.26660157924182,49.63055380895003
65.9413067113845,6.825236946416981,67.26862967240608,1,-21.72681960846726,55.40205620474068,22.128142647392465,60.637099461087935,1,-15.169203400258993,48.67446368829314,6.585462882099684,75.8355699835989,0,-26.861301339868326,68.49921284252636
81.74552383746143,19.60735318029257,70.69415698120928,0,-25.25729537590393,47.64864652841825,-6.5213016875009755,47.222059263861,2,-28.454292092519772,49.62567797458651,4.02692023760644,66.16368430725488,0,-14.479451936385075,55.333181570951545
32.72946681783345,2.272299794261225,47.614293013246865,1,-19.375514903818566,54.08915526578537,22.68405214370759,41.28280692296053,3,-22.858141081770317,42.460847237690125,15.792479735828802,54.16414577159837,1,-24.468520508992412,42.20663036431117
